book1,book2,cosine_similarity
482.txt,251.txt,0.0003009775315189818
226.txt,264.txt,0.0003008479986004985
482.txt,256.txt,0.0003007785450142593
176.txt,229.txt,0.00030072076571004684
19.txt,251.txt,0.0003002025707427239
54.txt,229.txt,0.0003001430045291038
31.txt,15.txt,0.00029989356162941666
361.txt,255.txt,0.00029987623267219594
65.txt,204.txt,0.0002998174035220406
127.txt,428.txt,0.0002997775964055917
451.txt,117.txt,0.00029973314636372924
96.txt,256.txt,0.00029936430137522744
362.txt,237.txt,0.0002991729801606675
432.txt,279.txt,0.00029909518643115733
50.txt,92.txt,0.00029906623000237594
94.txt,279.txt,0.00029899198017504467
54.txt,69.txt,0.0002989889914062052
123.txt,237.txt,0.00029896371525093483
69.txt,411.txt,0.00029892402640325133
165.txt,69.txt,0.00029889856148252196
108.txt,237.txt,0.00029869520596163026
471.txt,239.txt,0.0002986310807136572
385.txt,156.txt,0.0002985910597888163
431.txt,251.txt,0.0002985157121751157
65.txt,121.txt,0.0002983071152685738
211.txt,15.txt,0.0002982559801271372
37.txt,440.txt,0.0002981823749300592
273.txt,276.txt,0.00029813038976537153
50.txt,311.txt,0.00029789423912018187
159.txt,276.txt,0.0002977465973009867
29.txt,467.txt,0.0002973687124099541
44.txt,15.txt,0.0002972548137924437
88.txt,139.txt,0.00029724342033260524
109.txt,237.txt,0.0002971001199873648
287.txt,117.txt,0.00029704902979965045
64.txt,303.txt,0.0002969567476992973
496.txt,63.txt,0.00029694230657239173
52.txt,391.txt,0.00029646396373196474
266.txt,137.txt,0.00029629765532092946
52.txt,125.txt,0.0002962592001356678
92.txt,15.txt,0.00029621014101476897
499.txt,231.txt,0.00029570983293764465
453.txt,63.txt,0.00029559894748456346
35.txt,231.txt,0.0002955704471392873
432.txt,255.txt,0.00029538718805412943
33.txt,251.txt,0.0002953208227746046
479.txt,303.txt,0.00029521690984825533
63.txt,313.txt,0.00029514665255771043
145.txt,117.txt,0.00029467244301500175
397.txt,256.txt,0.00029458346375975473
451.txt,156.txt,0.00029450167142817734
286.txt,276.txt,0.0002944573419979717
361.txt,237.txt,0.0002944401348966293
65.txt,485.txt,0.00029423998502199557
221.txt,226.txt,0.00029416697170852734
24.txt,303.txt,0.0002941550305927404
401.txt,231.txt,0.0002940359875738999
287.txt,63.txt,0.00029403268647977586
499.txt,303.txt,0.00029392426060175945
456.txt,239.txt,0.0002938654014410476
265.txt,117.txt,0.00029381125521893095
382.txt,239.txt,0.00029369899486833
143.txt,117.txt,0.0002936168972698095
124.txt,231.txt,0.0002934484187529951
357.txt,231.txt,0.00029342956026747125
316.txt,63.txt,0.00029342460073383434
302.txt,340.txt,0.00029339502687526965
268.txt,65.txt,0.0002931609657468487
266.txt,114.txt,0.0002931028740382683
68.txt,303.txt,0.00029298682845464274
411.txt,255.txt,0.0002929077848169975
266.txt,334.txt,0.0002927261859355133
161.txt,231.txt,0.0002924272597512339
161.txt,63.txt,0.00029237968358760547
431.txt,255.txt,0.0002923000146186044
178.txt,15.txt,0.0002921725970800381
362.txt,303.txt,0.00029214763639337553
355.txt,229.txt,0.0002920919120722044
287.txt,156.txt,0.00029186440283102984
127.txt,459.txt,0.0002918467832554085
129.txt,399.txt,0.0002916351943183088
149.txt,237.txt,0.00029163146633597937
233.txt,231.txt,0.00029160344771348416
169.txt,276.txt,0.00029148439081980225
12.txt,237.txt,0.0002912754643897116
128.txt,227.txt,0.00029093265651038917
88.txt,121.txt,0.00029080839180824816
88.txt,24.txt,0.00029074946463540256
266.txt,103.txt,0.00029069781149522163
281.txt,255.txt,0.0002906765812404902
52.txt,311.txt,0.00029053703101328645
10.txt,231.txt,0.0002905269544621791
167.txt,226.txt,0.0002900289137856217
428.txt,15.txt,0.0002899444164620273
145.txt,156.txt,0.0002895292964576967
127.txt,407.txt,0.0002889456670782325
171.txt,279.txt,0.0002889044968431136
92.txt,251.txt,0.0002888212557497806
127.txt,104.txt,0.00028881877431744354
411.txt,117.txt,0.0002887103169699999
227.txt,453.txt,0.00028870687305989923
265.txt,156.txt,0.000288683139639763
143.txt,156.txt,0.0002884921739705802
302.txt,256.txt,0.00028817729847212015
61.txt,276.txt,0.00028815279462614875
113.txt,69.txt,0.00028798296341942556
266.txt,253.txt,0.00028796624314372815
266.txt,327.txt,0.00028757061632146144
257.txt,103.txt,0.0002874263097540743
399.txt,279.txt,0.00028736884122830964
212.txt,63.txt,0.0002871244250456642
124.txt,212.txt,0.00028710695337422795
227.txt,399.txt,0.00028709702479167223
217.txt,276.txt,0.0002869730286276192
32.txt,237.txt,0.0002868159921356945
215.txt,256.txt,0.00028642048587505163
337.txt,237.txt,0.0002863424675584271
65.txt,366.txt,0.0002863279557395255
65.txt,453.txt,0.0002861189821185933
253.txt,303.txt,0.00028606969191126213
148.txt,302.txt,0.0002860570892395271
228.txt,276.txt,0.0002856491550840648
164.txt,251.txt,0.00028556095657666095
420.txt,255.txt,0.0002854380279148916
69.txt,375.txt,0.00028534449082357345
129.txt,178.txt,0.0002850993133400694
491.txt,303.txt,0.0002847239428467187
161.txt,303.txt,0.00028467813565033104
129.txt,41.txt,0.00028463274967118835
206.txt,302.txt,0.00028437505061308866
111.txt,29.txt,0.0002842226093315684
334.txt,251.txt,0.00028414404034041353
233.txt,256.txt,0.0002837670022555341
341.txt,251.txt,0.0002837283793998241
411.txt,156.txt,0.0002836712320199793
477.txt,212.txt,0.00028337360348405685
447.txt,229.txt,0.00028332152399495404
65.txt,78.txt,0.0002832683575978211
431.txt,279.txt,0.0002832347760004379
434.txt,255.txt,0.00028322406990848297
210.txt,255.txt,0.0002831650076795676
310.txt,229.txt,0.0002829341771624756
403.txt,276.txt,0.0002828476732088307
341.txt,156.txt,0.0002825630318465843
140.txt,251.txt,0.0002822296213965304
233.txt,65.txt,0.0002818075051596376
171.txt,226.txt,0.00028168378896308943
490.txt,303.txt,0.0002816089815361018
331.txt,117.txt,0.00028150094867735695
296.txt,276.txt,0.00028132979248103704
384.txt,227.txt,0.000281135348669039
417.txt,239.txt,0.00028058531049538453
283.txt,229.txt,0.00028044445501953586
127.txt,113.txt,0.00028022063279796683
129.txt,384.txt,0.00028020828190452994
44.txt,226.txt,0.00027993997862014097
29.txt,440.txt,0.0002797779619540745
434.txt,63.txt,0.00027977574315467903
171.txt,239.txt,0.0002797066988102331
251.txt,13.txt,0.00027954621261219904
30.txt,251.txt,0.00027909973460199435
462.txt,303.txt,0.0002790876928115744
50.txt,106.txt,0.00027892005120280355
212.txt,49.txt,0.00027886314538734633
266.txt,52.txt,0.00027882136315322934
92.txt,303.txt,0.0002787991545110232
419.txt,255.txt,0.00027859326912649333
29.txt,19.txt,0.00027856786809295984
115.txt,411.txt,0.00027853557630794993
37.txt,230.txt,0.0002783333343590366
169.txt,65.txt,0.0002781583527470454
143.txt,231.txt,0.0002779856306890126
129.txt,454.txt,0.0002776200791770681
127.txt,77.txt,0.0002775148877686596
434.txt,279.txt,0.00027733143101359517
401.txt,251.txt,0.0002772192190577341
421.txt,256.txt,0.0002769984740447467
302.txt,99.txt,0.0002769334109760429
331.txt,156.txt,0.0002765876944203434
210.txt,15.txt,0.0002764070400408863
88.txt,61.txt,0.00027624203909020736
104.txt,276.txt,0.0002760829845742465
52.txt,171.txt,0.00027598652597225976
268.txt,117.txt,0.0002758477096102288
24.txt,15.txt,0.00027581590694997503
46.txt,256.txt,0.0002756462929913457
52.txt,467.txt,0.00027556886726082974
302.txt,355.txt,0.0002755663439783445
72.txt,63.txt,0.0002754779068664487
29.txt,230.txt,0.0002753119187275087
42.txt,276.txt,0.000275296462888726
115.txt,140.txt,0.00027507071386977263
173.txt,229.txt,0.0002750679653160988
431.txt,63.txt,0.0002750153233160942
355.txt,226.txt,0.0002748142521588921
384.txt,255.txt,0.00027480398015023366
339.txt,276.txt,0.0002746337825065147
65.txt,90.txt,0.00027452617804127517
211.txt,237.txt,0.00027444775672032907
112.txt,239.txt,0.0002744435949309495
337.txt,231.txt,0.0002743901821965605
493.txt,279.txt,0.00027428024195099896
211.txt,226.txt,0.00027427156558255554
32.txt,226.txt,0.0002739958774162204
81.txt,255.txt,0.00027369944373790235
401.txt,303.txt,0.00027360222821979225
127.txt,276.txt,0.0002734819906075021
60.txt,255.txt,0.0002734132119661505
33.txt,239.txt,0.00027333010604044245
432.txt,117.txt,0.00027323694506755774
380.txt,256.txt,0.00027302031458989045
361.txt,256.txt,0.0002728162456819644
88.txt,451.txt,0.0002726985567788606
266.txt,401.txt,0.0002724882488578091
129.txt,125.txt,0.0002724810004557862
52.txt,85.txt,0.00027236406042735305
276.txt,114.txt,0.00027231724211058305
341.txt,255.txt,0.00027220547755786443
50.txt,484.txt,0.00027220119688259727
113.txt,226.txt,0.00027211852853300383
85.txt,255.txt,0.0002718815199838023
129.txt,428.txt,0.0002717814050745394
457.txt,15.txt,0.00027163343634591753
310.txt,231.txt,0.0002714104322825251
44.txt,255.txt,0.00027138748135834456
10.txt,229.txt,0.0002713680722744005
88.txt,35.txt,0.00027109430287115875
231.txt,442.txt,0.0002710574758628601
268.txt,156.txt,0.00027103312571664733
162.txt,117.txt,0.0002707086231289524
166.txt,276.txt,0.0002703607816231232
108.txt,256.txt,0.00027030209779718885
69.txt,46.txt,0.00027026231067325287
240.txt,239.txt,0.0002697378096096469
336.txt,229.txt,0.00026973668214304005
115.txt,161.txt,0.0002696720517546446
364.txt,229.txt,0.00026959804989125575
485.txt,256.txt,0.00026953439200534863
165.txt,15.txt,0.0002689538585609218
127.txt,495.txt,0.0002689225670049966
115.txt,62.txt,0.0002688733050730138
125.txt,256.txt,0.0002688718684994846
440.txt,256.txt,0.0002687283303915869
115.txt,173.txt,0.0002686065237638038
65.txt,122.txt,0.000268551368075182
37.txt,414.txt,0.00026852016967996155
432.txt,156.txt,0.00026846792887122065
227.txt,171.txt,0.00026831652074104886
29.txt,315.txt,0.0002682938655702608
211.txt,276.txt,0.0002681374288708123
121.txt,117.txt,0.0002679482428320048
129.txt,398.txt,0.0002678989687312572
129.txt,111.txt,0.00026762315797869884
115.txt,146.txt,0.0002675630925821426
88.txt,356.txt,0.0002674688506222161
88.txt,409.txt,0.00026690778990622456
22.txt,15.txt,0.00026688997962661184
233.txt,15.txt,0.0002668241914618158
221.txt,256.txt,0.0002667433656860457
227.txt,368.txt,0.0002667306798748065
358.txt,117.txt,0.000266667967167169
111.txt,63.txt,0.0002666063013756097
421.txt,239.txt,0.0002665576448886437
88.txt,297.txt,0.0002663265411961459
401.txt,255.txt,0.0002661161134949362
106.txt,226.txt,0.00026604883537205464
162.txt,156.txt,0.0002659837356951872
113.txt,303.txt,0.0002656671600143001
129.txt,122.txt,0.0002654579484342887
65.txt,357.txt,0.00026538027929496916
454.txt,302.txt,0.0002653429597845782
297.txt,231.txt,0.00026506572762045313
217.txt,65.txt,0.00026503434730205814
419.txt,63.txt,0.0002647670281184142
364.txt,255.txt,0.0002645458586105195
55.txt,15.txt,0.00026438474381191613
53.txt,212.txt,0.0002643057642546855
159.txt,303.txt,0.00026420416302728306
304.txt,255.txt,0.0002639799325170149
227.txt,297.txt,0.00026391416429406015
305.txt,117.txt,0.00026381528278091894
85.txt,251.txt,0.000263806464867174
212.txt,114.txt,0.00026358038114052975
113.txt,15.txt,0.0002634449197598352
227.txt,367.txt,0.00026334558055365203
162.txt,302.txt,0.00026331507383099586
121.txt,156.txt,0.000263271534455215
63.txt,274.txt,0.00026313453195757406
266.txt,208.txt,0.0002631220585881943
32.txt,229.txt,0.0002631086573151802
472.txt,239.txt,0.00026272766151275607
137.txt,15.txt,0.00026258531862576295
334.txt,276.txt,0.00026243337511809475
115.txt,174.txt,0.0002623435159383537
129.txt,124.txt,0.00026232304793140317
52.txt,484.txt,0.00026221959433261297
358.txt,156.txt,0.0002620136044339373
166.txt,226.txt,0.0002619292514815628
266.txt,50.txt,0.00026181690935696045
127.txt,117.txt,0.0002614625735526571
65.txt,136.txt,0.00026125503880827696
29.txt,414.txt,0.00026124352669013777
233.txt,303.txt,0.000261203284321051
65.txt,496.txt,0.0002610408477175456
430.txt,231.txt,0.00026099846661344447
341.txt,63.txt,0.000260597289823728
257.txt,63.txt,0.00026052692842058034
117.txt,114.txt,0.00026034901525629704
127.txt,467.txt,0.0002602867631436539
65.txt,403.txt,0.0002601803109128741
244.txt,302.txt,0.00026002663673981697
324.txt,117.txt,0.00025981702742797425
94.txt,231.txt,0.0002598166307298044
115.txt,455.txt,0.0002597093872278828
392.txt,117.txt,0.00025966834064234496
372.txt,117.txt,0.00025947942926201326
127.txt,462.txt,0.0002594779593210359
305.txt,156.txt,0.0002592107101594808
129.txt,276.txt,0.0002586495903105048
72.txt,229.txt,0.0002585221821052973
351.txt,117.txt,0.0002584734083496832
65.txt,45.txt,0.00025846861020055906
283.txt,15.txt,0.00025833500767164034
63.txt,264.txt,0.0002580852851791727
496.txt,117.txt,0.0002579372489814356
358.txt,15.txt,0.0002578307567876036
412.txt,303.txt,0.0002577348458161725
236.txt,231.txt,0.0002577333191748078
65.txt,419.txt,0.00025770338210406917
77.txt,63.txt,0.0002573905330757613
54.txt,237.txt,0.0002572680893120874
430.txt,117.txt,0.0002571306305667911
429.txt,276.txt,0.0002570801316616477
410.txt,15.txt,0.0002570387068104332
127.txt,297.txt,0.0002569494197995327
127.txt,156.txt,0.0002568990645890347
90.txt,276.txt,0.0002566090075590318
33.txt,229.txt,0.00025656608355996955
253.txt,276.txt,0.00025630396585332
216.txt,255.txt,0.00025628328965999857
154.txt,303.txt,0.0002559244054255674
156.txt,114.txt,0.00025580494208877314
257.txt,208.txt,0.00025551359060117394
65.txt,434.txt,0.0002554955299297815
486.txt,256.txt,0.00025531224309324003
324.txt,156.txt,0.0002552822394563776
129.txt,77.txt,0.00025522213786522877
362.txt,231.txt,0.0002551945840653402
392.txt,156.txt,0.00025513614781646945
372.txt,156.txt,0.00025495053365288955
297.txt,63.txt,0.000254945484492781
45.txt,37.txt,0.0002548248698246415
90.txt,226.txt,0.0002546556487269341
115.txt,123.txt,0.0002546134661900461
98.txt,276.txt,0.0002544617955206792
206.txt,156.txt,0.0002543670737176119
384.txt,303.txt,0.00025422040463522
351.txt,156.txt,0.0002539620716033391
460.txt,251.txt,0.0002539604688364717
22.txt,254.txt,0.0002538986889826526
17.txt,212.txt,0.00025376754408714487
271.txt,237.txt,0.00025372021308814595
30.txt,303.txt,0.0002537186063491819
236.txt,251.txt,0.0002536684143058487
496.txt,156.txt,0.00025343527024013847
384.txt,231.txt,0.0002533017989207717
71.txt,276.txt,0.00025313641092668466
161.txt,255.txt,0.0002530033674302051
127.txt,44.txt,0.0002527737881999057
165.txt,251.txt,0.00025268491522118615
430.txt,156.txt,0.00025264273036191876
127.txt,361.txt,0.0002525613390377428
96.txt,255.txt,0.0002525540492450184
179.txt,279.txt,0.00025237848499456793
331.txt,276.txt,0.00025173723570995034
227.txt,121.txt,0.0002516485307171299
380.txt,239.txt,0.0002515138523437879
61.txt,117.txt,0.00025150738578104333
52.txt,236.txt,0.00025130097608998996
125.txt,255.txt,0.00025127472392958664
78.txt,276.txt,0.00025114712930538797
432.txt,276.txt,0.0002510669467270337
334.txt,15.txt,0.0002509035194923493
127.txt,105.txt,0.00025075061566458664
115.txt,32.txt,0.00025074952257819565
154.txt,15.txt,0.0002506935062346674
271.txt,117.txt,0.0002505573789591004
378.txt,88.txt,0.00025053901610929134
123.txt,229.txt,0.00025045581397926074
219.txt,251.txt,0.0002504421157323237
110.txt,226.txt,0.00025042886848886825
227.txt,35.txt,0.0002502799799721835
129.txt,361.txt,0.00025025666476158147
335.txt,63.txt,0.0002501118527624757
124.txt,15.txt,0.0002500781897216809
266.txt,267.txt,0.0002498240456827552
88.txt,310.txt,0.00024979762839713246
65.txt,236.txt,0.0002497678334718114
484.txt,249.txt,0.0002497464222311063
60.txt,231.txt,0.00024973701064849065
369.txt,303.txt,0.0002495203588644881
260.txt,212.txt,0.0002490955806636767
127.txt,208.txt,0.0002490805299481006
45.txt,29.txt,0.0002490534184952623
65.txt,161.txt,0.0002489360409903451
176.txt,303.txt,0.00024888573480043405
145.txt,239.txt,0.0002485233701813972
69.txt,334.txt,0.00024851755818381207
485.txt,255.txt,0.0002484661613212865
345.txt,276.txt,0.0002482120696012076
402.txt,303.txt,0.00024817800558999764
33.txt,227.txt,0.0002481726341265941
483.txt,239.txt,0.0002481172105025391
35.txt,229.txt,0.0002479994976838972
227.txt,210.txt,0.00024772757177031756
364.txt,226.txt,0.0002476811095939517
266.txt,125.txt,0.000247532490540184
227.txt,301.txt,0.0002474825632325764
293.txt,117.txt,0.00024738563351411083
129.txt,117.txt,0.00024728205093395956
62.txt,251.txt,0.00024728052297927567
127.txt,131.txt,0.00024723762480970943
460.txt,256.txt,0.0002472332652341254
467.txt,303.txt,0.0002471527634450038
249.txt,15.txt,0.00024713504412115914
61.txt,156.txt,0.00024711763242616074
494.txt,279.txt,0.0002470222737600925
129.txt,44.txt,0.00024696966979644307
227.txt,109.txt,0.00024667621599955725
52.txt,55.txt,0.00024663705305387517
216.txt,276.txt,0.0002466149487676515
127.txt,121.txt,0.0002463850649040527
302.txt,253.txt,0.0002463727786488876
271.txt,156.txt,0.0002461842068096596
165.txt,256.txt,0.00024618383663525925
289.txt,117.txt,0.0002460612038077173
358.txt,303.txt,0.00024599062325100047
65.txt,401.txt,0.0002458475878894188
72.txt,276.txt,0.00024548595111377496
30.txt,212.txt,0.0002444448350353633
398.txt,231.txt,0.0002440688413553661
384.txt,15.txt,0.00024391854131576286
104.txt,117.txt,0.00024390533427352644
129.txt,462.txt,0.00024389082502031769
54.txt,231.txt,0.0002436880104892133
107.txt,239.txt,0.0002435784283459202
406.txt,276.txt,0.00024354817033544126
227.txt,211.txt,0.00024341155986059762
140.txt,15.txt,0.00024336896668376262
301.txt,256.txt,0.00024326790960647272
88.txt,296.txt,0.000243225295665823
280.txt,302.txt,0.0002431204861308892
293.txt,156.txt,0.0002430678202964356
88.txt,15.txt,0.00024296854671144235
129.txt,156.txt,0.0002429660456233456
336.txt,226.txt,0.00024261489756475865
472.txt,117.txt,0.0002425578433039981
52.txt,208.txt,0.00024247389927259768
442.txt,276.txt,0.00024238355444804546
401.txt,63.txt,0.00024237820335064827
153.txt,239.txt,0.00024219219621509318
176.txt,63.txt,0.00024214388333383105
257.txt,311.txt,0.00024205504299965134
433.txt,256.txt,0.00024177421522792797
289.txt,156.txt,0.0002417665068883125
420.txt,15.txt,0.00024175208722079715
209.txt,276.txt,0.0002412792357521326
127.txt,174.txt,0.0002412437185795319
129.txt,297.txt,0.00024117978132688923
115.txt,378.txt,0.00024111843943928484
38.txt,212.txt,0.00024092612359969426
367.txt,256.txt,0.00024054296825639916
211.txt,255.txt,0.00024015033153664678
125.txt,303.txt,0.0002400968809974223
171.txt,276.txt,0.00024001859223070043
473.txt,117.txt,0.00023990282067648395
222.txt,63.txt,0.00023982710200159987
227.txt,236.txt,0.0002397139426140002
104.txt,156.txt,0.00023964826541618043
60.txt,276.txt,0.0002395656366699434
494.txt,255.txt,0.00023930006434094893
434.txt,231.txt,0.00023927536724598303
165.txt,239.txt,0.00023915074415099678
158.txt,15.txt,0.00023914337993517835
127.txt,494.txt,0.00023899250671638033
113.txt,229.txt,0.00023875205563057876
85.txt,303.txt,0.00023869473083629376
220.txt,251.txt,0.00023850668080766004
472.txt,156.txt,0.00023832429325102355
158.txt,255.txt,0.00023801146684952488
493.txt,255.txt,0.00023790399738508162
227.txt,442.txt,0.00023772145482939033
115.txt,133.txt,0.00023740065832773157
115.txt,310.txt,0.00023723595622176963
50.txt,210.txt,0.00023722867245040599
166.txt,231.txt,0.00023721084602112416
358.txt,256.txt,0.00023706178455667093
165.txt,63.txt,0.00023666561159748693
134.txt,229.txt,0.00023666308068675648
128.txt,237.txt,0.00023643445442914266
305.txt,276.txt,0.00023642986101461006
458.txt,63.txt,0.00023616001490797206
473.txt,156.txt,0.00023571561079141436
143.txt,303.txt,0.0002355602538250985
364.txt,303.txt,0.00023542256184162587
88.txt,220.txt,0.00023503927415799463
257.txt,407.txt,0.0002344927802386568
440.txt,229.txt,0.0002344764364868833
421.txt,117.txt,0.00023416016367024678
37.txt,410.txt,0.00023413088058085946
327.txt,255.txt,0.00023410208246620016
349.txt,229.txt,0.0002340378516591296
327.txt,239.txt,0.00023390557622233655
69.txt,311.txt,0.00023388821414618702
227.txt,54.txt,0.00023368735350319205
97.txt,302.txt,0.00023359341417726338
65.txt,208.txt,0.00023355328716830894
402.txt,279.txt,0.00023325660967820968
103.txt,231.txt,0.0002332426291914722
129.txt,494.txt,0.00023319742384890444
457.txt,251.txt,0.00023316832432604084
127.txt,411.txt,0.0002331347288301235
293.txt,276.txt,0.00023300650394345596
138.txt,117.txt,0.00023277666156001925
144.txt,239.txt,0.0002325701604946188
128.txt,251.txt,0.00023210607911745723
88.txt,174.txt,0.00023209058750612327
494.txt,251.txt,0.00023206630840324235
90.txt,117.txt,0.00023195439986853293
65.txt,137.txt,0.00023173858469093992
129.txt,24.txt,0.00023170156233819108
259.txt,63.txt,0.0002314833427414973
227.txt,149.txt,0.00023134625899471882
127.txt,447.txt,0.00023129804989646837
44.txt,239.txt,0.0002312974432460321
127.txt,171.txt,0.00023114306208927223
241.txt,303.txt,0.00023099846602853534
61.txt,15.txt,0.00023073437631554192
127.txt,460.txt,0.00023052339959700826
453.txt,229.txt,0.00023040296038767308
208.txt,255.txt,0.00023032789162911926
330.txt,256.txt,0.00023018071001998882
421.txt,156.txt,0.00023007318482921104
65.txt,13.txt,0.00022999613657382047
414.txt,303.txt,0.00022994108088496558
171.txt,251.txt,0.00022990542403791532
226.txt,254.txt,0.00022965022021892803
201.txt,302.txt,0.00022957677301333276
16.txt,69.txt,0.00022909783830434366
68.txt,255.txt,0.000228977713611411
289.txt,251.txt,0.00022891960815663736
285.txt,276.txt,0.0002289143812059649
11.txt,237.txt,0.00022891124080080276
138.txt,156.txt,0.00022871383005370694
311.txt,303.txt,0.00022855927764851833
293.txt,231.txt,0.00022852676884607857
227.txt,341.txt,0.00022849264555414083
448.txt,212.txt,0.00022838453149568263
457.txt,237.txt,0.0002283835806078791
125.txt,63.txt,0.0002283642082506802
122.txt,276.txt,0.0002281055987769901
169.txt,117.txt,0.0002280925415373673
90.txt,156.txt,0.00022790591993288153
384.txt,256.txt,0.00022774643354737942
170.txt,226.txt,0.00022745069136191718
65.txt,399.txt,0.0002273792035127519
410.txt,276.txt,0.00022722244437940135
220.txt,237.txt,0.00022721969076206996
237.txt,300.txt,0.00022699785513546894
65.txt,103.txt,0.00022694167276564897
454.txt,239.txt,0.00022687317153682378
31.txt,63.txt,0.00022679793063855143
227.txt,396.txt,0.00022663544646294505
363.txt,239.txt,0.00022661616488868773
281.txt,256.txt,0.00022646892436132998
227.txt,16.txt,0.00022617534134140244
209.txt,251.txt,0.00022609314514552585
58.txt,239.txt,0.00022563716812044546
233.txt,237.txt,0.0002256040685925744
236.txt,303.txt,0.00022558401611466673
211.txt,231.txt,0.0002254757042724264
92.txt,255.txt,0.00022509817934872404
283.txt,255.txt,0.00022507399424957813
65.txt,47.txt,0.00022505775407994359
315.txt,63.txt,0.00022490077681156946
216.txt,15.txt,0.00022479429772207687
169.txt,227.txt,0.00022470586219729393
169.txt,156.txt,0.00022411146560861084
230.txt,256.txt,0.00022403230399424998
129.txt,447.txt,0.00022400955785582675
122.txt,251.txt,0.00022387739240301943
211.txt,117.txt,0.00022377212903324374
429.txt,117.txt,0.000223760561630424
88.txt,284.txt,0.00022356018785281523
37.txt,31.txt,0.00022344986417019614
65.txt,258.txt,0.00022336601674787483
265.txt,249.txt,0.00022317949960689774
267.txt,256.txt,0.00022313491945447729
12.txt,226.txt,0.0002229990966106581
150.txt,251.txt,0.00022279094266452183
283.txt,276.txt,0.00022278191772525424
428.txt,63.txt,0.00022253282916858875
295.txt,276.txt,0.00022248273948624714
295.txt,117.txt,0.00022229202356311147
143.txt,276.txt,0.00022227832027585197
176.txt,15.txt,0.0002222670259827424
106.txt,69.txt,0.00022209471776148135
305.txt,251.txt,0.00022197042101351327
163.txt,231.txt,0.00022194669358424794
145.txt,65.txt,0.00022167907208211105
347.txt,69.txt,0.0002215591670719332
485.txt,63.txt,0.0002214749306364068
37.txt,11.txt,0.00022127406507755205
127.txt,124.txt,0.00022120841559639988
129.txt,208.txt,0.00022084636784899532
129.txt,459.txt,0.00022077559383457994
129.txt,467.txt,0.00022058749153448185
158.txt,227.txt,0.0002205035216325702
171.txt,255.txt,0.00022034683453492641
127.txt,216.txt,0.00022017735018671532
125.txt,276.txt,0.00022015639790363544
158.txt,65.txt,0.0002199939857682459
211.txt,156.txt,0.00021986646061280185
429.txt,156.txt,0.00021985509510482975
429.txt,226.txt,0.00021938341807511177
412.txt,276.txt,0.0002193496087222887
115.txt,256.txt,0.0002193366810958954
383.txt,15.txt,0.00021931654183160568
129.txt,411.txt,0.00021931328800532473
52.txt,378.txt,0.00021928448296825996
433.txt,239.txt,0.00021921592028922946
129.txt,131.txt,0.0002192074796134251
432.txt,15.txt,0.00021910711581221926
29.txt,11.txt,0.00021902897915526898
12.txt,279.txt,0.0002190100476455316
144.txt,226.txt,0.0002189840462771174
103.txt,251.txt,0.0002188733622192557
24.txt,69.txt,0.0002188620547923715
88.txt,365.txt,0.00021884603942101105
296.txt,63.txt,0.00021878952434312862
273.txt,237.txt,0.00021873962120125306
368.txt,237.txt,0.00021870134187696152
367.txt,237.txt,0.00021862134473842
296.txt,226.txt,0.0002186172294942216
31.txt,255.txt,0.0002184660028555562
295.txt,156.txt,0.00021841218857071348
490.txt,255.txt,0.0002182192400564903
219.txt,276.txt,0.00021814914473253702
129.txt,174.txt,0.00021814746586471394
126.txt,239.txt,0.0002180536416857871
88.txt,175.txt,0.00021804840547367383
257.txt,114.txt,0.00021803531570547985
17.txt,256.txt,0.00021798583568546868
143.txt,229.txt,0.0002178854253428804
127.txt,432.txt,0.0002178619838881808
227.txt,103.txt,0.00021783047561418244
499.txt,276.txt,0.00021752848100277888
52.txt,106.txt,0.00021748031973720032
129.txt,12.txt,0.00021725439442417196
11.txt,229.txt,0.0002171046161691841
62.txt,303.txt,0.00021697120200438573
63.txt,151.txt,0.00021677204297512905
227.txt,9.txt,0.00021616059966546316
304.txt,239.txt,0.00021606646335142464
124.txt,256.txt,0.00021581346131367528
65.txt,369.txt,0.0002151777049980275
154.txt,69.txt,0.00021469562103589135
440.txt,276.txt,0.00021452653112225827
227.txt,208.txt,0.00021446316866653646
65.txt,85.txt,0.00021443732424771344
222.txt,255.txt,0.0002144163896949873
88.txt,62.txt,0.00021420335611494983
352.txt,239.txt,0.00021382220228929067
226.txt,343.txt,0.0002136799146999239
437.txt,256.txt,0.00021366978320133887
129.txt,460.txt,0.00021363980702642174
229.txt,255.txt,0.00021363032997958071
69.txt,410.txt,0.00021359403041112338
127.txt,327.txt,0.00021348980262240005
389.txt,117.txt,0.00021340746363618225
333.txt,276.txt,0.00021326638988785105
88.txt,241.txt,0.00021312721150800666
236.txt,226.txt,0.00021310620651404227
88.txt,399.txt,0.000213067640709969
65.txt,428.txt,0.00021262936454759227
493.txt,63.txt,0.00021253963047259813
179.txt,15.txt,0.00021253512759703694
88.txt,293.txt,0.00021209693779690095
81.txt,237.txt,0.00021187422275438357
166.txt,251.txt,0.00021175785218522717
227.txt,310.txt,0.00021157834034396712
63.txt,15.txt,0.00021139633595364412
236.txt,229.txt,0.00021130019992931707
72.txt,255.txt,0.00021129539112019755
146.txt,226.txt,0.00021129454164552823
69.txt,412.txt,0.00021098588783165004
336.txt,117.txt,0.0002106514073539349
88.txt,299.txt,0.0002104215868232023
242.txt,239.txt,0.00021039784256504874
210.txt,239.txt,0.00021012292599147396
